year,month,hscode,description,unit,quantity,value,revenue
2079,5,85162100.0,Electric storage heating radiators   .,PCS,140.0,156.886596679688,38.193
2079,5,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,28878.0,49060.47769061275,11952.36
2079,5,85163100.0,Electro-thermic hair dryers   .,PCS,9264.0,4384.846549545302,1073.9690000000005
2079,5,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,11597.0,6848.78044616699,1727.887
2079,5,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,436.0,200.52166503906298,52.17100000000001
2079,5,85164000.0,Electrical smoothing irons   .,PCS,11908.0,9273.53675946045,2286.051
2079,5,85165000.0,Microwave ovens   .,PCS,5201.0,58200.7242183838,13055.524000000001
2079,5,85166011.0,Induction stove,PCS,33378.7998046875,58526.747767211884,8271.043000000001
2079,5,85166012.0,Infrared stove,PCS,18970.0,33076.34915722661,4674.031000000001
2079,5,85166020.0,Rice cooker,PCS,25848.0,33729.86112823491,8204.731000000002
2079,5,85166030.0,"Electric Kettle, jug use for boiling water",PCS,58002.0,21896.993191406298,5349.862
2079,5,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,35687.0,32413.3160255432,8187.499000000001
2079,5,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,503.0,14485.205211853,3522.213
2079,5,85167200.0,Electro-thermic toasters  . .,PCS,17921.0,14411.567527709976,3492.21
2079,5,85167910.0,Electric insect trap,PCS,1040.0,1591.76150244141,386.869
2079,5,85167990.0,Other electro thermic appliances,PCS,63762.0,38115.83525790399,9423.755
2079,5,85168000.0,Electric heating resistors (excl those of   545).,PCS,4100.0,3087.01165660095,754.731
2079,5,85169000.0,Parts of electro-thermic appliances,PCS,1045576.0,24370.979469497604,4600.579000000001
2079,5,87032199.0,Other vehicles having capacity <=1000CC,PCS,162.0,121876.8356875,300781.009
2079,5,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,5,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,77.0,94492.36493750001,242250.08899999998
2079,5,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,7.0,18513.875500000002,40587.644
2079,5,87032329.0,Other vehicle (Petrol engine) capacity >2000CC to <=2500CC,PCS,2.0,4819.754,13198.16
2079,5,87032490.0,Ambulace & Sabbahan,PCS,13.0,24692.073875,2225.0330000000004
2079,5,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,19.0,18019.42815625,44470.299
2079,5,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,80.0,102081.068625,285113.647
2079,5,87033390.0,Other vehicle (Diesel engine) capacity >2500CC,PCS,11.0,60013.162749999996,205370.755
2079,5,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,5.0,31734.488,70977.703
2079,5,87038011.0,Unassembled Electric three wheelers vehicles,PCS,81.0,3916.3202500000007,841.0310000000002
2079,5,87038019.0,Electric three wheelers vehicles,PCS,986.0,89538.68810937501,31596.382
2079,5,87038029.0,"Electric car, jeep & van upto 100KW",PCS,197.0,544532.56525,163289.49
2079,5,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,6.0,28143.453000000005,28289.783
2079,5,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,0.0,0.0,0.0
2079,5,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,68.0,142808.02474999998,80514.89600000001
2079,5,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,15.0,21432.1975,23521.88
2079,5,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,5.0,6762.9345,9523.802000000001
2079,5,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engineABOVE 2000 CC",PCS,3.0,1666.752625,4220.469
2079,5,87022010.0,Buses (with a capacity  more than 25 seats),PCS,4.0,6630.21,4186.437999999999
2079,5,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,5,87024030.0,Micro buses (11 to 14 seater) with only electric motor for propulsion,PCS,26.0,66969.6,11373.815
2079,5,87112011.0,Unassembled Motorcycles with piston engine of capacity exceeding 50 not exceeding 125CC,PCS,4779.0,447246.307390625,331458.204
2079,5,87112012.0,Unassembled Motorcycles with piston engine of capacity exceeding 125 not exceeding  200 C,PCS,6282.0,718312.27834375,533431.575
2079,5,87112019.0,Unassembled Motorcycles with piston engine of capacity exceeding 200 not exceeding  250CC,PCS,399.0,82106.12315625,84283.032
2079,5,87112091.0,Motorcycles with piston engine of capacity exceeding 50 not exceeding 125cc,PCS,12766.0,1122391.6939218703,1349770.987
2079,5,87112092.0,Motorcycles with piston engine of capacity exceeding 125CC  not exceeding 200 CC,PCS,938.0,127534.899,167493.21899999998
2079,5,87112099.0,Motorcycles with piston engine of capacity exceeding 200 not exceeding 250cc,PCS,30.0,6393.93,12353.495
2079,5,87113090.0,Motorcycle wiht piston engine exceeding 250cc not exceeding 400CC,PCS,120.0,22747.615453125,65253.55499999999
2079,5,87116010.0,Cycle with electric motor for propulsion,PCS,421.0,16443.684687499997,3986.3100000000013
2079,5,87116090.0,Others (except cycle) motorcycle & scooter with electric motor for propulsion,PCS,836.0,85010.59131250011,28955.899
2079,6,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,61858.0,24532.118669189396,5877.8269999999975
2079,6,85162100.0,Electric storage heating radiators   .,PCS,1281.0,446.56872070312494,108.51899999999999
2079,6,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,14827.0,31857.5396104966,7711.641000000001
2079,6,85163100.0,Electro-thermic hair dryers   .,PCS,6484.0,1951.373669891298,497.4289999999992
2079,6,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,7601.0,1788.0179877624796,473.56500000000005
2079,6,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,308.0,300.31093133544897,76.13099999999999
2079,6,85164000.0,Electrical smoothing irons   .,PCS,18609.0,11605.2022978821,2622.051
2079,6,85165000.0,Microwave ovens   .,PCS,4633.0,47369.091802429495,11159.407
2079,6,85166011.0,Induction stove,PCS,17624.0,38944.7557231447,5505.432999999999
2079,6,85166012.0,Infrared stove,PCS,4689.0,8638.163874999998,1231.1770000000006
2079,6,85166020.0,Rice cooker,PCS,44811.0,55279.52614691119,13196.421999999999
2079,6,85166030.0,"Electric Kettle, jug use for boiling water",PCS,105687.00000000019,42561.98193164061,10340.267
2079,6,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,3506.0,13860.057115585303,3219.7349999999988
2079,6,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,1433.0,14547.3441781006,3618.6889999999994
2079,6,85167200.0,Electro-thermic toasters  . .,PCS,1449.0,1902.7916074829009,447.83100000000013
2079,6,85167910.0,Electric insect trap,PCS,44.0,3.1568701171800058,0.7679999999999723
2079,6,85167990.0,Other electro thermic appliances,PCS,188888.99998474098,47235.097826660596,10756.692
2079,6,85168000.0,Electric heating resistors (excl those of   545).,PCS,27892.0,6757.13299050139,1634.5520000000001
2079,6,85169000.0,Parts of electro-thermic appliances,PCS,354735.89990234,10316.436631801596,1987.071
2079,6,87032199.0,Other vehicles having capacity <=1000CC,PCS,20.0,16655.1985,36824.91499999998
2079,6,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,6,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,121.0,119548.81781249997,275409.158
2079,6,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,0.0,0.0,0.0
2079,6,87032329.0,Other vehicle (Petrol engine) capacity >2000CC to <=2500CC,PCS,1.0,1201.5350000000008,2114.119999999999
2079,6,87032490.0,Ambulace & Sabbahan,PCS,3.0,4688.929624999997,47.085999999999785
2079,6,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,22.0,27599.951937499998,61024.4
2079,6,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,40.0,53624.33124999999,134909.73100000003
2079,6,87033390.0,Other vehicle (Diesel engine) capacity >2500CC,PCS,3.0,17095.59700000001,51970.57599999997
2079,6,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,0.0,0.0,0.0
2079,6,87038011.0,Unassembled Electric three wheelers vehicles,PCS,28.0,5053.055624999999,1085.21
2079,6,87038019.0,Electric three wheelers vehicles,PCS,948.0,100361.424953125,24389.481999999996
2079,6,87038029.0,"Electric car, jeep & van upto 100KW",PCS,284.0,779267.08975,186046.989
2079,6,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,7.0,31439.67199999999,28433.724000000002
2079,6,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,0.0,0.0,0.0
2079,6,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,24.0,51539.772874999995,27041.20599999999
2079,6,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,13.0,19731.985624999998,18948.456999999995
2079,6,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,6.0,8245.584249999998,10312.768
2079,6,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engineABOVE 2000 CC",PCS,4.0,2213.152,4893.363
2079,6,87022010.0,Buses (with a capacity  more than 25 seats),PCS,2.0,3387.1725000000006,1777.2220000000016
2079,6,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,6,87024030.0,Micro buses (11 to 14 seater) with only electric motor for propulsion,PCS,1.0,2393.429250000001,338.2579999999998
2079,6,87112011.0,Unassembled Motorcycles with piston engine of capacity exceeding 50 not exceeding 125CC,PCS,1906.0,169935.074671875,125948.81699999998
2079,6,87112012.0,Unassembled Motorcycles with piston engine of capacity exceeding 125 not exceeding  200 CC,PCS,8101.0,997245.31159375,740529.744
2079,6,87112019.0,Unassembled Motorcycles with piston engine of capacity exceeding 200 not exceeding  250CC,PCS,158.0,27541.39251562499,28120.831999999995
2079,6,87112091.0,Motorcycles with piston engine of capacity exceeding 50 not exceeding 125cc,PCS,5166.0,487823.6647031298,503172.5580000002
2079,6,87112092.0,Motorcycles with piston engine of capacity exceeding 125CC  not exceeding 200 CC,PCS,1256.0,181217.44124999997,214300.84000000008
2079,6,87112099.0,Motorcycles with piston engine of capacity exceeding 200 not exceeding 250cc,PCS,30.0,5373.8372500000005,9928.908999999998
2079,6,87113010.0,Unassembled Motorcycles with piston enginee exceeding 250CC not exceed 500CC,PCS,132.0,29328.302,21775.224
2079,6,87113090.0,Motorcycle wiht piston engine exceeding 250cc not exceeding 400CC,PCS,0.0,0.0,0.0
2079,6,87116010.0,Cycle with electric motor for propulsion,PCS,303.0,11196.695117187497,2721.0640000000003
2079,6,87116090.0,Others (except cycle) motorcycle & scooter with electric motor for propulsion,PCS,740.0,114020.35962890598,27487.442000000003
2079,7,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,65996.0,89966.94107134991,21181.295000000002
2079,7,85162100.0,Electric storage heating radiators   .,PCS,2.0,6.794060058593004,1.6520000000000152
2079,7,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,44278.0,52093.07968603511,12638.386000000002
2079,7,85163100.0,Electro-thermic hair dryers   .,PCS,12780.0,14201.748552307203,1161.9660000000003
2079,7,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,13204.0,3710.241131225601,910.6979999999999
2079,7,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,268.0,184.21155078125003,44.83200000000002
2079,7,85164000.0,Electrical smoothing irons   .,PCS,12759.0,7902.721349658899,1783.4989999999998
2079,7,85165000.0,Microwave ovens   .,PCS,4347.0,42546.605530639004,10028.995000000003
2079,7,85166011.0,Induction stove,PCS,9560.0,23610.286922362997,3352.5260000000017
2079,7,85166012.0,Infrared stove,PCS,13653.0,28192.102671874993,3983.9489999999987
2079,7,85166020.0,Rice cooker,PCS,30570.0,42072.26906536899,10357.160000000003
2079,7,85166030.0,"Electric Kettle, jug use for boiling water",PCS,104606.0,41407.3244179692,10474.463
2079,7,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,1241.0,1386.3652297363005,337.8140000000003
2079,7,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,369.0,7367.682657226498,1793.7530000000006
2079,7,85167200.0,Electro-thermic toasters  . .,PCS,11553.0,18223.3271524658,4432.334
2079,7,85167910.0,Electric insect trap,PCS,15.0,48.62555078125001,11.819000000000017
2079,7,85167990.0,Other electro thermic appliances,PCS,96693.0,54074.75183007802,13477.093000000004
2079,7,85168000.0,Electric heating resistors (excl those of   545).,PCS,6657.0,3470.9720833739993,855.4899999999998
2079,7,85169000.0,Parts of electro-thermic appliances,PCS,434808.72000003,30649.827538452402,5798.281999999999
2079,7,87032111.0,Auto Rikshaw (3 wheeler) of unassembled condition having capacity <=1000 CC,PCS,140.0,28225.705,21133.079
2079,7,87032199.0,Other vehicles having capacity <=1000CC,PCS,0.0,0.0,0.0
2079,7,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,7,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,31.0,32120.152187500033,73006.90100000007
2079,7,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,1.0,1694.4700000000012,4337.061999999998
2079,7,87032329.0,Other vehicle (Petrol engine) capacity >2000CC to <=2500CC,PCS,0.0,0.0,0.0
2079,7,87032339.0,Ambulace & Sabbahan,PCS,-23.0,-16948.6430625,-2148.386
2079,7,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,8.0,8951.243312500003,19791.608000000007
2079,7,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,18.0,32111.563000000024,80665.93799999997
2079,7,87033390.0,Other vehicle (Diesel engine) capacity >2500CC,PCS,10.0,52668.89224999999,152540.96300000005
2079,7,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out UPTO 2000 CC,PCS,6.0,35971.266,79236.521
2079,7,87038011.0,Unassembled Electric three wheelers vehicles,PCS,175.0,30243.093,6494.9039999999995
2079,7,87038019.0,Electric three wheelers vehicles,PCS,448.0,46637.101187500026,11324.376000000004
2079,7,87038029.0,"Electric car, jeep & van upto 100KW",PCS,304.0,817794.2835000001,194765.46900000004
2079,7,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,8.0,35250.31625,31815.506999999998
2079,7,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,1.0,5452.269999999999,7501.435999999998
2079,7,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,15.0,28727.353625000018,9779.39899999999
2079,7,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,7.0,10220.069125000002,9814.201000000001
2079,7,87021030.0,Micro-bus (11 to 14 seats)   .,PCS,0.0,0.0,0.0
2079,7,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engineABOVE 2000 CC",PCS,4.0,2206.6530000000002,4879.064
2079,7,87022010.0,Buses (with a capacity  more than 25 seats),PCS,5.0,8119.605,4260.237999999999
2079,7,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,7,87024010.0,Buses with only electric motor for propulation,PCS,37.0,456752.384,64539.176
2079,7,87024030.0,Micro buses (11 to 14 seater) with only electric motor for propulsion,PCS,0.0,0.0,0.0
2079,7,87112011.0,Unassembled Motorcycles with piston engine of capacity exceeding 50 not exceeding 125CC,PCS,1395.0,132599.45459374995,98130.022
2079,7,87112012.0,Unassembled Motorcycles with piston engine of capacity exceeding 125 not exceeding  200 CC,PCS,1323.0,181428.34899999993,134704.358
2079,7,87112019.0,Unassembled Motorcycles with piston engine of capacity exceeding 200 not exceeding  250CC,PCS,77.0,16692.812156250002,16316.96100000001
2079,7,87112091.0,Motorcycles with piston engine of capacity exceeding 50 not exceeding 125cc,PCS,2846.0,272613.4464062499,280624.2829999998
2079,7,87112092.0,Motorcycles with piston engine of capacity exceeding 125CC  not exceeding 200 CC,PCS,1076.0,157850.72400000005,187141.95999999996
2079,7,87112099.0,Motorcycles with piston engine of capacity exceeding 200 not exceeding 250cc,PCS,0.0,0.0,0.0
2079,7,87113010.0,Unassembled Motorcycles with piston enginee exceeding 250CC not exceed 500CC,PCS,0.0,0.0,0.0
2079,7,87113090.0,Motorcycle wiht piston engine exceeding 250cc not exceeding 400CC,PCS,0.0,0.0,0.0
2079,7,87116010.0,Cycle with electric motor for propulsion,PCS,338.0,14872.915265625008,3613.119999999999
2079,7,87116090.0,Others (except cycle) motorcycle & scooter with electric motor for propulsion,PCS,745.0,108187.555953125,26078.758
2079,8,85161000.0,Electric instantaneous or storage water he  ters and immersion heaters,PCS,76378.0,109083.40032397502,24792.522999999994
2079,8,85162100.0,Electric storage heating radiators   .,PCS,1336.0,1401.3874667968742,306.247
2079,8,85162900.0,"Electric space heating and soil heating ap  aratus, nes",PCS,28016.0,29772.243299682974,7371.062999999995
2079,8,85163100.0,Electro-thermic hair dryers   .,PCS,7957.0,3039.0779194334973,778.643
2079,8,85163200.0,"Electro-thermic hair-dressing apparatus, e  c (excl dryers)",PCS,3106.0,2658.0056734618993,653.5219999999999
2079,8,85163300.0,Electro-thermic hand-drying apparatus   .,PCS,43.0,145.35994970703496,35.20400000000001
2079,8,85164000.0,Electrical smoothing irons   .,PCS,20650.0,12786.232536834803,2984.1049999999996
2079,8,85165000.0,Microwave ovens   .,PCS,2269.0,24986.48386853101,5593.437999999995
2079,8,85166011.0,Induction stove,PCS,10816.0,22810.805528076,3232.502999999997
2079,8,85166012.0,Infrared stove,PCS,6832.0,11776.717562500009,1664.1859999999997
2079,8,85166020.0,Rice cooker,PCS,19495.0,22108.108370361006,5471.856999999996
2079,8,85166030.0,"Electric Kettle, jug use for boiling water",PCS,249946.0,89968.434507202,22256.622999999996
2079,8,85166090.0,"Other ovens, cooking plates, boiling rings, grillers & roaster",PCS,2011.0,6601.369592941293,1578.9480000000003
2079,8,85167100.0,Electro-thermic coffee or tea makers  . .,PCS,950.0,28914.744074798604,7027.172999999999
2079,8,85167200.0,Electro-thermic toasters  . .,PCS,658.0,2167.9361525878994,526.8199999999997
2079,8,85167910.0,Electric insect trap,PCS,91.0,68.73466918945996,16.77199999999999
2079,8,85167990.0,Other electro thermic appliances,PCS,163087.0,34897.97086032099,8565.829999999994
2079,8,85168000.0,Electric heating resistors (excl those of   545).,PCS,24314.0,10789.599059875502,2709.477
2079,8,85169000.0,Parts of electro-thermic appliances,PCS,496776.5,13969.999809147397,2621.1500000000015
2079,8,87032111.0,Auto Rikshaw (3 wheeler) of unassembled condition having capacity <=1000 CC,PCS,0.0,0.0,0.0
2079,8,87032199.0,Other vehicles having capacity <=1000CC,PCS,19.0,14165.999500000005,31321.340000000026
2079,8,87032210.0,Other vehicle unassembled condition (Petrol engine) capacity >1000CC to <=1500CC,PCS,0.0,0.0,0.0
2079,8,87032290.0,Other vehicle (Petrol engine) capacity >1000CC to <=1500CC,PCS,50.0,54092.150312500016,124888.80899999989
2079,8,87032319.0,Other vehicles (Petro engine) >1500CC to <=2000CC,PCS,3.0,5002.1365000000005,10404.360999999997
2079,8,87032329.0,Other vehicle (Petrol engine) capacity >2000CC to <=2500CC,PCS,1.0,1306.821,2299.366000000002
2079,8,87032339.0,Ambulace & Sabbahan,PCS,0.0,0.0,0.0
2079,8,87033190.0,Other vehicle  (Diesel engine) capacity upto 1500CC,PCS,9.0,11549.280125000005,25535.689999999973
2079,8,87033219.0,Vehicles with diesel engine of cylinder  ca acity 1500-2500cc,PCS,18.0,31471.59724999999,79473.69999999995
2079,8,87033390.0,Other vehicle (Diesel engine) capacity >2500CC,PCS,7.0,40616.03950000001,86338.37099999993
2079,8,87036090.0,Other vehicle (Petrol-Electric hybrid) plug out ABOVE 2000 CC,PCS,10.0,52518.152,95381.407
2079,8,87038011.0,Unassembled Electric three wheelers vehicles,PCS,0.0,0.0,0.0
2079,8,87038019.0,Electric three wheelers vehicles,PCS,473.0,41150.07303124998,9907.993999999992
2079,8,87038029.0,"Electric car, jeep & van upto 100KW",PCS,330.0,940146.3295,224119.99199999997
2079,8,87038059.0,"Electric car, jeep & van > 100KW to <=200KW",PCS,5.0,21991.80350000001,19838.555999999997
2079,8,87038069.0,"Electric car, jeep & van > 200KW to <=300KW",PCS,0.0,0.0,0.0
2079,8,87021010.0,Bus (with a capacity 26 seats and above) (  iesel or semi diesel engine).,PCS,6.0,11127.331999999995,3875.2880000000005
2079,8,87021020.0,Mini-bus (15 - 25 seats)  . .,PCS,25.0,38156.474375000005,33354.86200000001
2079,8,87021030.0,Ambulance & Sab-Bahan,PCS,17.0,22984.3905,28713.329
2079,8,87021049.0,"Jeep, car & van (compression ignition internal combustion piston engineABOVE 2000 CC",PCS,0.0,0.0,0.0
2079,8,87022010.0,Buses (with a capacity  more than 25 seats),PCS,2.0,3294.285499999998,1728.4879999999994
2079,8,87022020.0,Minibuses (with a capacity 15-25 seats),PCS,1.0,1489.461,1055.439
2079,8,87023049.0,"Jeep, car & van with both spark ignition internal combusion (Hybrid) ABOVE 2000 CC",PCS,1.0,3976.804,7347.610999999999
2079,8,87024010.0,Buses with only electric motor for propulation,PCS,0.0,0.0,0.0
2079,8,87024030.0,Micro buses (11 to 14 seater) with only electric motor for propulsion,PCS,51.0,119582.80524999999,16579.141
2079,8,87029010.0,Buses (> 25 seats),PCS,2.0,3020.926,993.656
2079,8,87112011.0,Unassembled Motorcycles with piston engine of capacity exceeding 50 not exceeding 125CC,PCS,1134.0,117174.40345312504,86759.12300000002
2079,8,87112012.0,Unassembled Motorcycles with piston engine of capacity exceeding 125 not exceeding  200 CC,PCS,2044.0,274264.64800000004,203632.125
2079,8,87112019.0,Unassembled Motorcycles with piston engine of capacity exceeding 200 not exceeding  250CC,PCS,235.0,40990.42275,42181.11800000002
2079,8,87112091.0,Motorcycles with piston engine of capacity exceeding 50 not exceeding 125cc,PCS,1209.0,116288.42197656026,119947.96600000001
2079,8,87112092.0,Motorcycles with piston engine of capacity exceeding 125CC  not exceeding 200 CC,PCS,1452.0,214986.20959374995,254255.8579999999
